Line, "Line.ln6321409-1", "18", "19", 1984, 6,  2, 422, 7.1995579, 0.56178083, 0.56178083, 1.0394573, 0.61746297, 1.0384022, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654466-1", "19", "20", 2176, 6,  0, 420, 7.1995579, 0.61746297, 0.61746297, 1.0384022, 0.69286774, 1.0368544, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6291242-1", "20", "21", 2368, 6,  1, 420, 7.1995579, 0.69286774, 0.69286774, 1.0368544, 0.7594675, 1.0354903, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654472-1", "21", "22", 2560, 6,  0, 419, 7.1995579, 0.7594675, 0.7594675, 1.0354903, 0.81471043, 1.0343796, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5594242-1", "22", "23", 2752, 6,  1, 419, 7.1995579, 0.81471043, 0.81471043, 1.0343796, 0.87382613, 1.033193, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6351519-1", "23", "24", 2944, 6,  0, 418, 7.1995579, 0.87382613, 0.87382613, 1.033193, 0.98103633, 1.0310424, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6261021-1", "24", "25", 3136, 6,  1, 418, 7.1995579, 0.98103633, 0.98103633, 1.0310424, 1.10539, 1.0285568, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5473440-1", "25", "26", 3328, 6,  1, 417, 7.1995579, 1.10539, 1.10539, 1.0285568, 1.18888, 1.0268972, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866268-1", "26", "27", 3520, 6,  0, 416, 7.1995579, 1.18888, 1.18888, 1.0268972, 1.2560796, 1.0255697, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048634-1", "27", "28", 3712, 6,  0, 416, 7.1995579, 1.2560796, 1.2560796, 1.0255697, 1.2982534, 1.024738, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-5", "28", "29", 3904, 6,  0, 416, 7.1995579, 1.2982534, 1.2982534, 1.024738, 1.3483942, 1.0237506, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504019-6", "29", "30", 4096, 6,  0, 10, 7.1995579, 1.3483942, 1.3483942, 1.0237506, 1.5088041, 1.0236352, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5898194-1", "30", "33", 4288, 6,  0, 5, 7.1995579, 1.5088041, 1.5088041, 1.0236352, 1.6011274, 1.0235177, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5655838-1", "33", "36", 4480, 6,  1, 5, 7.1995579, 1.6011274, 1.6011274, 1.0235177, 1.6758911, 1.0233563, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5622467-1", "36", "38", 4672, 6,  1, 4, 7.1995579, 1.6758911, 1.6758911, 1.0233563, 1.8165455, 1.0230575, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5622467-4", "38", "42", 4864, 6,  0, 3, 7.1995579, 1.8165455, 1.8165455, 1.0230575, 1.9321516, 1.0228387, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln7167521-1", "42", "46", 5056, 6,  0, 3, 7.1995579, 1.9321516, 1.9321516, 1.0228387, 1.9976561, 1.0227148, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978752-1", "46", "47", 5248, 6,  0, 3, 7.1995579, 1.9976561, 1.9976561, 1.0227148, 2.0034952, 1.0227091, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-1", "47", "48", 5440, 6,  0, 3, 7.1995579, 2.0034952, 2.0034952, 1.0227091, 2.0073872, 1.0227053, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8978753-2", "48", "50", 5632, 6,  3, 3, 7.1995579, 2.0073872, 2.0073872, 1.0227053, 2.0555677, 1.0226587, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5927383-1", "30", "31", 5824, 6,  0, 5, 7.1995579, 1.5088041, 1.5088041, 1.0236352, 1.577894, 1.0236227, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654480-1", "31", "32", 6016, 6,  1, 5, 7.1995579, 1.577894, 1.577894, 1.0236227, 1.5830404, 1.0236218, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6412356-1", "32", "35", 6208, 6,  0, 4, 7.1995579, 1.5830404, 1.5830404, 1.0236218, 1.644114, 1.0236189, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5533797-1", "35", "37", 6400, 6,  0, 4, 7.1995579, 1.644114, 1.644114, 1.0236189, 1.7105929, 1.0236158, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078775-1", "37", "39", 6592, 6,  0, 4, 7.1995579, 1.7105929, 1.7105929, 1.0236158, 1.8726634, 1.0236083, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940662-1", "39", "40", 6784, 6,  0, 3, 7.1995579, 1.8726634, 1.8726634, 1.0236083, 1.8769983, 1.0236075, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8940663-1", "40", "43", 6976, 6,  3, 3, 7.1995579, 1.8769983, 1.8769983, 1.0236075, 1.9337418, 1.0235964, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381858-1", "39", "44", 7168, 6,  1, 1, 7.1995579, 1.8726634, 1.8726634, 1.0236083, 1.9351948, 1.0236108, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6078776-1", "44", "49", 7360, 6,  0, 0, 7.1995579, 1.9351948, 1.9351948, 1.0236108, 2.0263553, 1.0236108, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5542283-1", "49", "55", 7552, 6,  0, 0, 7.1995579, 2.0263553, 2.0263553, 1.0236108, 2.200691, 1.0236108, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504020-2", "29", "34", 7744, 6,  0, 406, 7.1995579, 1.3483942, 1.3483942, 1.0237506, 1.6058386, 1.0188904, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6504018-1", "34", "41", 7936, 6,  1, 406, 7.1995579, 1.6058386, 1.6058386, 1.0188904, 1.9134532, 1.013136, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5957526-1", "41", "45", 8128, 6,  1, 405, 7.1995579, 1.9134532, 1.9134532, 1.013136, 1.9546214, 1.0123591, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5715052-1", "45", "51", 8320, 6,  1, 404, 7.1995579, 1.9546214, 1.9546214, 1.0123591, 2.0597096, 1.0103972, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5866308-1", "51", "52", 8512, 6,  1, 403, 7.1995579, 2.0597096, 2.0597096, 1.0103972, 2.1011108, 1.0096269, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6412354-1", "52", "53", 8704, 6,  0, 402, 7.1995579, 2.1011108, 2.1011108, 1.0096269, 2.1104582, 1.0094577, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6412355-1", "53", "54", 8896, 6,  1, 402, 7.1995579, 2.1104582, 2.1104582, 1.0094577, 2.178105, 1.0082345, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5745355-1", "54", "56", 9088, 6,  1, 401, 7.1995579, 2.178105, 2.178105, 1.0082345, 2.2126696, 1.0076122, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896834-1", "56", "57", 9280, 6,  1, 400, 7.1995579, 2.2126696, 2.2126696, 1.0076122, 2.3095032, 1.00588, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6023352-1", "57", "58", 9472, 6,  0, 399, 7.1995579, 2.3095032, 2.3095032, 1.00588, 2.3624618, 1.0049374, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9407_48332_sw", "58", "59", 9664, 6,  0, 399, 7.1995579, 2.3624618, 2.3624618, 1.0049374, 2.3634618, 1.0048611, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6326450-1", "59", "60", 9856, 6,  0, 399, 7.1995579, 2.3634618, 2.3634618, 1.0048611, 2.3737795, 1.0046777, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5992960-1", "60", "61", 10048, 6,  0, 399, 7.1995579, 2.3737795, 2.3737795, 1.0046777, 2.4075393, 1.0040779, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5508630-1", "61", "62", 10240, 6,  1, 399, 7.1995579, 2.4075393, 2.4075393, 1.0040779, 2.4127863, 1.0039848, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5805762-1", "62", "63", 10432, 6,  1, 398, 7.1995579, 2.4127863, 2.4127863, 1.0039848, 2.480559, 1.0027813, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6018336-1", "63", "64", 10624, 6,  1, 397, 7.1995579, 2.480559, 2.480559, 1.0027813, 2.5221181, 1.0020459, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5563942-4", "64", "65", 10816, 6,  0, 396, 7.1995579, 2.5221181, 2.5221181, 1.0020459, 2.5532514, 1.0014904, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.2002200004868472_sw", "65", "66", 11008, 6,  0, 396, 7.1995579, 2.5532514, 2.5532514, 1.0014904, 2.5542514, 1.0014144, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.cap_2c", "66.3", "67.3", 11200, 2,  0, 396, 7.1995579, 2.5542514, 2.5542514, 1.0014144, 2.5552514, 1.0013385, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5563942-5", "67", "68", 11264, 6,  0, 396, 7.1995579, 2.5552514, 2.5552514, 1.0013385, 2.5605109, 1.0012447, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5563942-3", "68", "69", 11456, 6,  0, 396, 7.1995579, 2.5605109, 2.5605109, 1.0012447, 2.6002593, 1.000452, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5896833-1", "69", "70", 11648, 6,  1, 396, 7.1995579, 2.6002593, 2.6002593, 1.000452, 2.697655, 0.99851312, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5805761-1", "70", "71", 11840, 6,  2, 395, 7.1995579, 2.697655, 2.697655, 0.99851312, 2.7489954, 0.9974536, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381853-1", "71", "72", 12032, 6,  1, 279, 7.1995579, 2.7489954, 2.7489954, 0.9974536, 2.8236885, 0.99602585, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6413954-1", "72", "74", 12224, 6,  0, 278, 7.1995579, 2.8236885, 2.8236885, 0.99602585, 2.8839541, 0.99487118, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5558790-1", "74", "75", 12416, 6,  0, 278, 7.1995579, 2.8839541, 2.8839541, 0.99487118, 2.8978101, 0.99460585, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5861005-2", "75", "76", 12608, 6,  0, 278, 7.1995579, 2.8978101, 2.8978101, 0.99460585, 2.903951, 0.99448828, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln3693186_sw", "76", "77", 12800, 6,  0, 278, 7.1995579, 2.903951, 2.903951, 0.99448828, 2.904951, 0.99442252, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5861005-3", "77", "78", 12992, 6,  1, 278, 7.1995579, 2.904951, 2.904951, 0.99442252, 2.9190788, 0.99415209, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6321420-1", "78", "81", 13184, 6,  1, 277, 7.1995579, 2.9190788, 2.9190788, 0.99415209, 2.9771068, 0.99303627, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6139646-1", "81", "83", 13376, 6,  1, 276, 7.1995579, 2.9771068, 2.9771068, 0.99303627, 3.0276872, 0.9920726, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5836178-1", "83", "85", 13568, 6,  1, 275, 7.1995579, 3.0276872, 3.0276872, 0.9920726, 3.0948389, 0.99078913, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5533786-1", "85", "87", 13760, 6,  0, 274, 7.1995579, 3.0948389, 3.0948389, 0.99078913, 3.1563891, 0.98962129, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381844-1", "87", "88", 13952, 6,  0, 274, 7.1995579, 3.1563891, 3.1563891, 0.98962129, 3.2269264, 0.98828429, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6048626-1", "88", "89", 14144, 6,  0, 274, 7.1995579, 3.2269264, 3.2269264, 0.98828429, 3.2808879, 0.98726246, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5715002-1", "89", "92", 14336, 6,  1, 274, 7.1995579, 3.2808879, 3.2808879, 0.98726246, 3.3107377, 0.98669758, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6139641-1", "92", "94", 14528, 6,  1, 273, 7.1995579, 3.3107377, 3.3107377, 0.98669758, 3.3488904, 0.98597497, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5987954-1", "94", "97", 14720, 6,  0, 272, 7.1995579, 3.3488904, 3.3488904, 0.98597497, 3.4038494, 0.9849255, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6318761-1", "97", "103", 14912, 6,  1, 272, 7.1995579, 3.4038494, 3.4038494, 0.9849255, 3.6661073, 0.97992992, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6348948-1", "103", "108", 15104, 6,  0, 271, 7.1995579, 3.6661073, 3.6661073, 0.97992992, 3.8396012, 0.97665747, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5561442-1", "108", "109", 15296, 6,  1, 271, 7.1995579, 3.8396012, 3.8396012, 0.97665747, 3.8983124, 0.97555208, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5561442-2", "109", "112", 15488, 6,  1, 270, 7.1995579, 3.8983124, 3.8983124, 0.97555208, 3.9522399, 0.97453415, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6137009-2", "112", "113", 15680, 6,  1, 269, 7.1995579, 3.9522399, 3.9522399, 0.97453415, 3.965009, 0.97429175, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6137009-1", "113", "116", 15872, 6,  0, 268, 7.1995579, 3.965009, 3.965009, 0.97429175, 4.0156073, 0.97332842, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6286109-1", "116", "117", 16064, 6,  1, 268, 7.1995579, 4.0156073, 4.0156073, 0.97332842, 4.028187, 0.97308903, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6381820-1", "117", "120", 16256, 6,  1, 267, 7.1995579, 4.028187, 4.028187, 0.97308903, 4.1515753, 0.97071782, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6198039-1", "120", "122", 16448, 6,  0, 266, 7.1995579, 4.1515753, 4.1515753, 0.97071782, 4.2181171, 0.96943662, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.a8869_48332_sw", "122", "123", 16640, 6,  0, 266, 7.1995579, 4.2181171, 4.2181171, 0.96943662, 4.2191171, 0.96937297, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6318767-1", "123", "125", 16832, 6,  1, 266, 7.1995579, 4.2191171, 4.2191171, 0.96937297, 4.2750732, 0.96829668, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5927296-1", "125", "126", 17024, 6,  1, 265, 7.1995579, 4.2750732, 4.2750732, 0.96829668, 4.3011683, 0.96779708, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6260929-1", "126", "127", 17216, 6,  1, 264, 7.1995579, 4.3011683, 4.3011683, 0.96779708, 4.330493, 0.96723302, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5624288-1", "127", "130", 17408, 6,  1, 263, 7.1995579, 4.330493, 4.330493, 0.96723302, 4.3704752, 0.96645526, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5745257-1", "130", "133", 17600, 6,  0, 262, 7.1995579, 4.3704752, 4.3704752, 0.96645526, 4.5434, 0.96311909, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6413700-1", "133", "137", 17792, 6,  0, 257, 7.1995579, 4.5434, 4.5434, 0.96311909, 4.6108397, 0.96182989, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5807070-1", "137", "138", 17984, 6,  0, 257, 7.1995579, 4.6108397, 4.6108397, 0.96182989, 4.6157424, 0.96173622, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5654433-1", "138", "142", 18176, 6,  1, 257, 7.1995579, 4.6157424, 4.6157424, 0.96173622, 4.679415, 0.96052046, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6170256-1", "142", "144", 18368, 6,  0, 256, 7.1995579, 4.679415, 4.679415, 0.96052046, 4.7840838, 0.95853768, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5503546-1", "144", "147", 18560, 6,  1, 1, 7.1995579, 4.7840838, 4.7840838, 0.95853768, 4.8062441, 0.95853883, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5867591-1", "144", "145", 18752, 6,  0, 23, 7.1995579, 4.7840838, 4.7840838, 0.95853768, 4.7874971, 0.95850896, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.v7041_48332_sw", "145", "146", 18944, 6,  0, 23, 7.1995579, 4.7874971, 4.7874971, 0.95850896, 4.7884971, 0.95850376, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5985361-1", "146", "155", 19136, 6,  1, 23, 7.1995579, 4.7884971, 4.7884971, 0.95850376, 4.9446364, 0.95719015, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6318768-1", "155", "158", 19328, 6,  1, 22, 7.1995579, 4.9446364, 4.9446364, 0.95719015, 5.0310283, 0.95648492, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6077443-1", "158", "160", 19520, 6,  0, 21, 7.1995579, 5.0310283, 5.0310283, 0.95648492, 5.0416269, 0.9564476, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6411005-1", "160", "162", 19712, 6,  1, 21, 7.1995579, 5.0416269, 5.0416269, 0.9564476, 5.0817768, 0.95630624, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6411005-2", "162", "167", 19904, 6,  0, 20, 7.1995579, 5.0817768, 5.0817768, 0.95630624, 5.1672823, 0.95606907, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6409778-1", "167", "171", 20096, 6,  1, 20, 7.1995579, 5.1672823, 5.1672823, 0.95606907, 5.3079444, 0.95567875, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5561437-1", "171", "176", 20288, 6,  0, 19, 7.1995579, 5.3079444, 5.3079444, 0.95567875, 5.415192, 0.95538546, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8989758-1", "176", "177", 20480, 6,  0, 3, 7.1995579, 5.415192, 5.415192, 0.95538546, 5.4225867, 0.95538392, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979251-1", "177", "180", 20672, 6,  0, 3, 7.1995579, 5.4225867, 5.4225867, 0.95538392, 5.4277903, 0.95538283, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979251-2", "180", "181", 20864, 6,  3, 3, 7.1995579, 5.4277903, 5.4277903, 0.95538283, 5.4614676, 0.95537578, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6350574-1", "176", "182", 21056, 6,  1, 16, 7.1995579, 5.415192, 5.415192, 0.95538546, 5.4911469, 0.95521768, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6425615-1", "182", "191", 21248, 6,  0, 15, 7.1995579, 5.4911469, 5.4911469, 0.95521768, 5.6313553, 0.95504184, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5728479-1", "191", "195", 21440, 6,  0, 12, 7.1995579, 5.6313553, 5.6313553, 0.95504184, 5.6618355, 0.95501618, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6061815-1", "195", "202", 21632, 6,  0, 9, 7.1995579, 5.6618355, 5.6618355, 0.95501618, 5.7298613, 0.95497316, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6274208-1", "202", "207", 21824, 6,  3, 6, 7.1995579, 5.7298613, 5.7298613, 0.95497316, 5.8246047, 0.95492704, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6274208-2", "207", "208", 22016, 6,  0, 3, 7.1995579, 5.8246047, 5.8246047, 0.95492704, 5.8486351, 0.95491972, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln81098881-1", "208", "209", 22208, 6,  0, 3, 7.1995579, 5.8486351, 5.8486351, 0.95491972, 5.8558533, 0.95491897, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979257-1", "209", "211", 22400, 6,  0, 3, 7.1995579, 5.8558533, 5.8558533, 0.95491897, 5.8617514, 0.95491836, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979257-2", "211", "212", 22592, 6,  0, 3, 7.1995579, 5.8617514, 5.8617514, 0.95491836, 5.8752682, 0.95491696, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979256-1", "212", "214", 22784, 6,  3, 3, 7.1995579, 5.8752682, 5.8752682, 0.95491696, 5.9273465, 0.95491154, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln6364659-1", "202", "206", 22976, 6,  3, 3, 7.1995579, 5.7298613, 5.7298613, 0.95497316, 5.815961, 0.95496059, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979248-1", "195", "196", 23168, 6,  0, 3, 7.1995579, 5.6618355, 5.6618355, 0.95501618, 5.6649124, 0.95501554, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979249-1", "196", "197", 23360, 6,  0, 3, 7.1995579, 5.6649124, 5.6649124, 0.95501554, 5.6689746, 0.95501469, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979249-2", "197", "201", 23552, 6,  3, 3, 7.1995579, 5.6689746, 5.6689746, 0.95501469, 5.7106033, 0.95500598, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979255-1", "191", "192", 23744, 6,  0, 3, 7.1995579, 5.6313553, 5.6313553, 0.95504184, 5.6346378, 0.95504115, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979254-1", "192", "193", 23936, 6,  0, 3, 7.1995579, 5.6346378, 5.6346378, 0.95504115, 5.6397234, 0.95504009, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln8979254-2", "193", "194", 24128, 6,  3, 3, 7.1995579, 5.6397234, 5.6397234, 0.95504009, 5.6537051, 0.95503716, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5775438-1", "144", "149", 24320, 6,  0, 232, 7.1995579, 4.7840838, 4.7840838, 0.95853768, 4.8905528, 0.95675783, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5535139-1", "149", "150", 24512, 6,  0, 232, 7.1995579, 4.8905528, 4.8905528, 0.95675783, 4.8938937, 0.95670204, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l5437_48332_sw", "150", "151", 24704, 6,  0, 232, 7.1995579, 4.8938937, 4.8938937, 0.95670204, 4.8948937, 0.95664525, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5576174-3", "151", "152", 24896, 6,  0, 232, 7.1995579, 4.8948937, 4.8948937, 0.95664525, 4.9013368, 0.95653766, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5576174-4", "152", "154", 25088, 6,  1, 232, 7.1995579, 4.9013368, 4.9013368, 0.95653766, 4.9441016, 0.95582383, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5576174-2", "154", "157", 25280, 6,  1, 231, 7.1995579, 4.9441016, 4.9441016, 0.95582383, 4.9820593, 0.95519383, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5684838-1", "157", "161", 25472, 6,  1, 230, 7.1995579, 4.9820593, 4.9820593, 0.95519383, 5.0466672, 0.95413321, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5591710-2", "161", "163", 25664, 6,  1, 229, 7.1995579, 5.0466672, 5.0466672, 0.95413321, 5.089265, 0.95343534, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5591710-3", "163", "165", 25856, 6,  0, 228, 7.1995579, 5.089265, 5.089265, 0.95343534, 5.1281604, 0.95280179, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.ln5591731-3", "165", "166", 26048, 6,  1, 228, 7.1995579, 5.1281604, 5.1281604, 0.95280179, 5.1298295, 0.95277461, 0, 2, 0, 0, 0, 0, 16, 1
